,lemma,pos,freq
11647,"('trein', 'vinden')","('obj', 'ROOT')",2
11648,"('Playstation', 'willen')","('obj', 'ROOT')",1
11649,"('zijn', 'voetbalspel')","('cop', 'ROOT')",11
11650,"('winkel', 'maken')","('obj', 'conj')",2
11651,"('game', 'gaan')","('obj', 'ROOT')",2
11652,"('attractie', 'zien')","('obj', 'ROOT')",4
11653,"('ander', 'attractie')","('amod', 'obj')",3
11654,"('wandelroute', 'zijn')","('nsubj', 'ROOT')",1
11655,"('iPod', 'verbeteren')","('nsubj', 'conj')",1
11656,"('zeggen', 'flauwekul')","('nsubj', 'ROOT')",1
11657,"('zijn', 'flauwekul')","('cop', 'ROOT')",5
11658,"('kind', 'Laat')","('nsubj', 'ROOT')",2
11659,"('telefoon', 'leggen')","('obj', 'ccomp')",2
11660,"('iPod', 'liggen')","('obj', 'conj')",1
11661,"('afkorting', 'vinden')","('obj', 'xcomp')",1
11662,"('spellingsfout', 'schrijven')","('obj', 'xcomp')",1
11663,"('woord', 'leren')","('obj', 'ROOT')",66
11664,"('woord', 'leren')","('obj', 'conj')",30
11665,"('lastig', 'woord')","('amod', 'obj')",3
11666,"('afkorting', 'weten')","('obj', 'conj')",13
11667,"('vogels', 'verschillend')","('nsubj', 'ROOT')",13
11668,"('verschil', 'noemen')","('obj', 'ROOT')",2
11669,"('paar', 'noemen')","('obj', 'ROOT')",21
11670,"('letter', 'hebben')","('obj', 'ROOT')",8
11671,"('internet', 'hebben')","('obj', 'ROOT')",14
11672,"('Liesje', 'gaan')","('nsubj', 'ROOT')",3
11673,"('sneeuwbal', 'doen')","('obj', 'ROOT')",1
11674,"('groot', 'sneeuwbal')","('amod', 'obj')",3
11675,"('wortel', 'vragen')","('obj', 'conj')",1
11676,"('Liesje', 'beginnen')","('nsubj', 'ROOT')",1
11677,"('eikel', 'hebben')","('obj', 'ROOT')",1
11678,"('dop', 'pak')","('obj', 'ROOT')",1
11679,"('foto', 'maakt')","('obj', 'conj')",1
11680,"('best', 'computer')","('amod', 'obl')",5
11681,"('heel', 'dag')","('amod', 'dep')",13
11682,"('trampoline', 'hebben')","('obj', 'conj')",9
11683,"('fietstocht', 'gaan')","('nsubj', 'ROOT')",1
11684,"('slaapplek', 'gaan')","('obj', 'ROOT')",2
11685,"('meester', 'gaan')","('nsubj', 'ROOT')",21
11686,"('spel', 'klaarzetten')","('obj', 'xcomp')",1
11687,"('rest', 'gaan')","('nsubj', 'ROOT')",24
11688,"('Lummeltje', 'gaan')","('obj', 'ROOT')",1
11689,"('spel', 'maken')","('nsubj', 'ROOT')",1
11690,"('katapult', 'maken')","('obj', 'ROOT')",4
11691,"('eten', 'klaar')","('nsubj', 'ROOT')",16
11692,"('bont', 'avond')","('amod', 'obl')",39
11693,"('leraar', 'zijn')","('nsubj', 'ROOT')",4
11694,"('avontuur', 'staan')","('nsubj', 'ccomp')",1
11695,"('Jan', 'zien')","('nsubj', 'conj')",1
11696,"('een', 'zien')","('obj', 'conj')",8
11697,"('knie', 'kapot')","('nsubj', 'ccomp')",4
11698,"('Jan', 'gekropen')","('nsubj', 'ROOT')",1
11699,"('Puppy', 'schattig')","('nsubj', 'ROOT')",13
11700,"('lekker', 'weert')","('amod', 'parataxis')",1
11701,"('Francina', 'pakken')","('nsubj', 'ROOT')",1
11702,"('stick', 'pakken')","('obj', 'ROOT')",2
11703,"('hockeybal', 'pakken')","('obj', 'xcomp')",1
11704,"('paard', 'regenen')","('nsubj', 'ROOT')",1
11705,"('Francina', 'willen')","('nsubj', 'conj')",1
11706,"('Francina', 'hebben')","('nsubj', 'ROOT')",1
11707,"('halster', 'gaan')","('obj', 'ROOT')",1
11708,"('Francina', 'gaan')","('nsubj', 'conj')",1
11709,"('paard', 'vissen')","('obj', 'conj')",1
11710,"('mooi', 'paard')","('amod', 'obj')",3
11711,"('droom', 'komen')","('nsubj', 'ROOT')",15
11712,"('paard', 'zet')","('obj', 'ROOT')",2
11713,"('wortel', 'pakken')","('obj', 'conj')",3
11714,"('paard', 'noemen')","('obj', 'xcomp')",2
11715,"('klein', 'mesje')","('amod', 'conj')",1
11716,"('gordijn', 'hebben')","('obj', 'ROOT')",5
11717,"('koning', 'tekening')","('nsubj', 'conj')",1
11718,"('zijn', 'tekening')","('cop', 'conj')",1
11719,"('slinger', 'maken')","('obj', 'ROOT')",6
11720,"('zijn', 'boerderij')","('cop', 'ROOT')",10
11721,"('plek', 'vinden')","('obj', 'conj')",5
11722,"('mooi', 'uitzicht')","('amod', 'obj')",28
11723,"('dicht', 'camping')","('amod', 'conj')",1
11724,"('watergevecht', 'doen')","('obj', 'xcomp')",12
11725,"('zijn', 'vroeg')","('cop', 'ROOT')",62
11726,"('Sint', 'komen')","('nsubj', 'ROOT')",43
11727,"('ja', 'riep')","('nsubj', 'conj')",1
11728,"('Sint', 'riep')","('obj', 'conj')",1
11729,"('goed', 'iede')","('obj', 'ROOT')",1
11730,"('dokter', 'gaan')","('nsubj', 'conj')",1
11731,"('piet', 'gaan')","('nsubj', 'conj')",10
11732,"('ander', 'piet')","('amod', 'nsubj')",13
11733,"('huispiet', 'geschminkt')","('nsubj', 'conj')",1
11734,"('groep', 'nodig')","('nsubj', 'ROOT')",1
11735,"('mobiel', 'groep')","('amod', 'nsubj')",5
11736,"('één', 'willen')","('obj', 'ROOT')",17
11737,"('één', 'mogen')","('obj', 'ROOT')",6
11738,"('mooi', 'hebben')","('nsubj', 'ROOT')",1
11739,"('Oudere', 'mens')","('amod', 'nsubj')",11
11740,"('haai', 'opgegeten')","('nsubj', 'ROOT')",1
11741,"('haai', 'zwemmen')","('nsubj', 'ROOT')",5
11742,"('Papa', 'schrokken')","('nsubj', 'ROOT')",1
11743,"('haaienvanger', 'bellen')","('obj', 'ROOT')",1
11744,"('haai', 'vangen')","('obj', 'ccomp')",1
11745,"('verschil', 'wat')","('nsubj', 'ROOT')",54
11746,"('een', 'hebben')","('nsubj', 'ROOT')",13
11747,"('knop', 'hebben')","('obj', 'ROOT')",58
11748,"('verschil', 'geven')","('obj', 'ROOT')",3
11749,"('grootte', 'zien')","('obj', 'ROOT')",1
11750,"('ander', 'hebben')","('obj', 'ROOT')",6
11751,"('neus', 'heten')","('obj', 'ROOT')",1
11752,"('dier', 'Beekse')","('nsubj', 'ROOT')",1
11753,"('groot', 'hok')","('amod', 'nmod')",8
11754,"('gebied', 'hebben')","('obj', 'ROOT')",12
11755,"('groot', 'gebied')","('amod', 'obj')",18
11756,"('leeuw', 'hebben')","('obj', 'ROOT')",7
11757,"('dier', 'moeten')","('nsubj', 'ccomp')",65
11758,"('huis', 'hebben')","('obj', 'conj')",34
11759,"('aandacht', 'krijgen')","('obj', 'ccomp')",12
11760,"('warmte', 'krijgen')","('obj', 'ROOT')",3
11761,"('eigen', 'plekje')","('amod', 'conj')",1
11762,"('v', 'hebben')","('obj', 'conj')",13
11763,"('vogel', 'bouwen')","('obj', 'conj')",1
11764,"('vliegtuig', 'bestuur')","('nsubj', 'ROOT')",23
11765,"('nest', 'bouwen')","('nsubj', 'conj')",1
11766,"('poten', 'hebben')","('obj', 'ROOT')",26
11767,"('vliegtuig', 'bewegen')","('nsubj', 'ROOT')",37
11768,"('Vogels', 'wonen')","('nsubj', 'ROOT')",5
11769,"('vliegtuig', 'wonen')","('nsubj', 'ROOT')",2
11770,"('vakantie', 'gaan')","('nsubj', 'ROOT')",12
11771,"('mobiel', 'kapot')","('nsubj', 'ccomp')",1
11772,"('boom', 'vallen')","('obj', 'conj')",2
11773,"('mobiel', 'opladen')","('obj', 'xcomp')",1
11774,"('telefoon', 'kapot')","('nsubj', 'conj')",14
11775,"('tien', 'verjaardag')","('amod', 'obl')",1
11776,"('zonde', 'doen')","('obj', 'conj')",1
11777,"('kind', 'verstpen')","('nsubj', 'ROOT')",1
11778,"('telefoon', 'verstpen')","('obj', 'ROOT')",1
11779,"('honden', 'gaan')","('nsubj', 'ROOT')",6
11780,"('vriendin', 'zijn')","('nsubj', 'ROOT')",37
11781,"('zijn', 'zeemeerminnen')","('cop', 'ROOT')",1
11782,"('verstopper', 'spelen')","('obj', 'xcomp')",18
11783,"('Olga', 'gaan')","('nsubj', 'ROOT')",1
11784,"('Olga', 'zoeken')","('obj', 'ROOT')",1
11785,"('geluid', 'horen')","('nsubj', 'conj')",2
11786,"('afschuwelijk', 'geluid')","('amod', 'nsubj')",1
11787,"('hard', 'geluid')","('amod', 'nsubj')",3
11788,"('stem', 'denken')","('obj', 'conj')",1
11789,"('vriendin', 'vinden')","('obj', 'ROOT')",4
11790,"('Papa', 'denken')","('nsubj', 'ROOT')",3
11791,"('eng', 'octopus')","('amod', 'obl')",1
11792,"('machtig', 'octopus')","('amod', 'obl')",1
11793,"('deur', 'horen')","('obj', 'ROOT')",12
11794,"('papa', 'gaan')","('nsubj', 'conj')",28
11795,"('Papa', 'doen')","('nsubj', 'ROOT')",3
11796,"('laat', 'groep')","('amod', 'obl')",3
11797,"('informatie', 'halen')","('obj', 'xcomp')",1
11798,"('plastic', 'overbrengen')","('obj', 'xcomp')",1
11799,"('want', 'schattig')","('nsubj', 'ROOT')",1
11800,"('compliment', 'krijgen')","('obj', 'ROOT')",2
11801,"('familie', 'missen')","('obj', 'ROOT')",14
11802,"('mens', 'verzorgen')","('obj', 'ccomp')",1
11803,"('leuk', 'baan')","('amod', 'xcomp')",2
11804,"('Lisanne', 'worden')","('nsubj', 'ROOT')",1
11805,"('tand', 'poetsen')","('obj', 'conj')",37
11806,"('boterham', 'maken')","('obj', 'ROOT')",8
11807,"('kabelbaan', 'kapot')","('nsubj', 'ROOT')",1
11808,"('man', 'halen')","('obj', 'xcomp')",2
11809,"('dier', 'leren')","('obj', 'ccomp')",6
11810,"('fijn', 'hok')","('amod', 'conj')",68
11811,"('ouder', 'laten')","('obj', 'conj')",3
11812,"('nodig', 'ouder')","('amod', 'obj')",1
11813,"('Memory', 'hebben')","('nsubj', 'ROOT')",1
11814,"('mens', 'meedoen')","('nsubj', 'ROOT')",2
11815,"('kaart', 'gebruiken')","('obj', 'ROOT')",1
11816,"('jong', 'beginnen')","('nsubj', 'ROOT')",1
11817,"('kaart', 'winnen')","('obj', 'ROOT')",7
11818,"('mobieltje', 'hoeven')","('nsubj', 'ROOT')",26
11819,"('ouder', 'afspreken')","('nsubj', 'conj')",3
11820,"('mobieltje', 'ongezond')","('nsubj', 'conj')",1
11821,"('zijn', 'ongezond')","('cop', 'conj')",31
11822,"('spelol', 'downloaden')","('obj', 'conj')",1
11823,"('gelijk', 'school')","('amod', 'obl')",1
11824,"('zijn', 'maat')","('cop', 'conj')",2
11825,"('best', 'maat')","('amod', 'conj')",1
11826,"('zus', 'gaan')","('nsubj', 'conj')",25
11827,"('Rothond', 'stormen')","('nsubj', 'conj')",1
11828,"('man', 'luisteren')","('nsubj', 'ROOT')",3
11829,"('hond', 'aanvallen')","('nsubj', 'conj')",1
11830,"('pen', 'verliezen')","('obj', 'ROOT')",1
11831,"('zijn', 'pen')","('cop', 'ROOT')",5
11832,"('kleur', 'paars')","('nsubj', 'ROOT')",4
11833,"('zijn', 'paars')","('cop', 'ROOT')",20
11834,"('bollet', 'zitten')","('nsubj', 'conj')",1
11835,"('geel', 'bollet')","('amod', 'nsubj')",1
11836,"('gezicht', 'staan')","('nsubj', 'conj')",1
11837,"('bolle', 'schieten')","('obj', 'ROOT')",1
11838,"('paars', 'knop')","('amod', 'obl')",1
11839,"('cijfer', 'veranderen')","('nsubj', 'ROOT')",1
11840,"('code', 'veranderen')","('obj', 'ROOT')",1
11841,"('vorig', 'week')","('amod', 'conj')",4
11842,"('dat', 'brandalarm')","('nsubj', 'ccomp')",1
11843,"('zijn', 'brandalarm')","('cop', 'ccomp')",1
11844,"('paardje', 'spelen')","('obj', 'ROOT')",2
11845,"('wedstrijd', 'spelen')","('obj', 'conj')",33
11846,"('roofvogel', 'kopen')","('obj', 'ROOT')",2
11847,"('achtertuin', 'overdekken')","('obj', 'xcomp')",1
11848,"('roofvogel', 'doen')","('obj', 'ROOT')",1
11849,"('vleesje', 'koopen')","('obj', 'conj')",1
11850,"('natuurlijk', 'vergunning')","('amod', 'ROOT')",1
11851,"('knie', 'halen')","('obj', 'conj')",2
11852,"('zak', 'gebruiken')","('obj', 'ROOT')",2
11853,"('Snuf', 'bezig')","('nsubj', 'ROOT')",1
11854,"('hond', 'redden')","('nsubj', 'ROOT')",4
11855,"('hond', 'staan')","('nsubj', 'ccomp')",1
11856,"('zijn', 'familie')","('cop', 'ROOT')",103
11857,"('kwispelend', 'staart')","('amod', 'obl')",1
11858,"('Romeo', 'komen')","('nsubj', 'ROOT')",1
11859,"('opera', 'baseren')","('nsubj', 'ROOT')",1
11860,"('beroemd', 'verhaal')","('amod', 'obl')",1
11861,"('ander', 'componist')","('amod', 'ROOT')",1
11862,"('laat', 'willen')","('nsubj', 'ROOT')",1
11863,"('ballet', 'maken')","('obj', 'xcomp')",3
11864,"('verschillend', 'reden')","('amod', 'obl')",2
11865,"('Prokofjev', 'schrijven')","('nsubj', 'conj')",1
11866,"('suite', 'schrijven')","('obj', 'conj')",1
11867,"('deel', 'dan')","('nsubj', 'ROOT')",1
11868,"('zijn', 'dan')","('cop', 'ROOT')",2
11869,"('geliefd', 'deel')","('amod', 'nsubj')",1
11870,"('kpuunr', 'gooi')","('obj', 'ROOT')",1
11871,"('heleboel', 'wonen')","('nsubj', 'ROOT')",1
11872,"('stok', 'gooi')","('obj', 'ccomp')",1
11873,"('kerstverhaal', 'gaan')","('nsubj', 'ROOT')",1
11874,"('oud', 'huis')","('amod', 'ROOT')",4
11875,"('mooi', 'huisje')","('amod', 'obl')",2
11876,"('oud', 'huisje')","('amod', 'obl')",3
11877,"('Disneyland', 'groot')","('nsubj', 'ROOT')",1
11878,"('groot', 'kasteel')","('amod', 'obl')",20
11879,"('zijn', 'nep')","('cop', 'ROOT')",33
11880,"('kasteel', 'groot')","('nsubj', 'ROOT')",6
11881,"('attractie', 'zitten')","('nsubj', 'ROOT')",1
11882,"('één', 'trein')","('nsubj', 'ROOT')",1
11883,"('zijn', 'trein')","('cop', 'ROOT')",9
11884,"('heel', 'trein')","('amod', 'ROOT')",3
11885,"('snel', 'trein')","('amod', 'ROOT')",2
11886,"('Circus', 'leuk')","('nsubj', 'ROOT')",6
11887,"('vij', 'willen')","('nsubj', 'ROOT')",1
11888,"('truc', 'doen')","('obj', 'ROOT')",137
11889,"('zijn', 'circus')","('cop', 'ROOT')",111
11890,"('achterneef', 'hebben')","('nsubj', 'ROOT')",2
11891,"('Luna', 'heten')","('nsubj', 'conj')",1
11892,"('dalmatiër', 'weten')","('obj', 'ROOT')",1
11893,"('Duits', 'Staande')","('amod', 'conj')",1
11894,"('bedrijf', 'gaan')","('nsubj', 'ROOT')",1
11895,"('FIFA', 'spelen')","('obj', 'ROOT')",6
11896,"('twee', 'winnen')","('nsubj', 'ROOT')",1
11897,"('één', 'verliezen')","('obj', 'conj')",3
11898,"('zijn', 'ver-')","('cop', 'ROOT')",1
11899,"('klein', 'meisje')","('amod', 'conj')",6
11900,"('2-1', 'blij')","('nsubj', 'ROOT')",1
11901,"('Ajax', 'winnen')","('nsubj', 'ROOT')",12
11902,"('voetbal', 'missen')","('obj', 'ROOT')",1
11903,"('jam-', 'afscheid')","('nsubj', 'ccomp')",1
11904,"('mevrouw', 'gaan')","('nsubj', 'ROOT')",17
11905,"('koning', 'vinden')","('obj', 'ROOT')",2
11906,"('televisie', 'kijken')","('obj', 'ccomp')",13
11907,"('rustig', 'bank')","('amod', 'obl')",3
11908,"('spellet', 'zitten')","('nsubj', 'ROOT')",9
11909,"('appel', 'neerleggen')","('obj', 'ROOT')",1
11910,"('zelfgemaakt', 'rijmp')","('amod', 'obl')",1
11911,"('lolly', 'zitten')","('nsubj', 'ROOT')",2
11912,"('clowns', 'maken')","('nsubj', 'ROOT')",1
11913,"('mens', 'maken')","('obj', 'ROOT')",37
11914,"('paard', 'doen')","('nsubj', 'ROOT')",7
11915,"('aap', 'klimmen')","('nsubj', 'ROOT')",10
11916,"('Apen', 'grappig')","('nsubj', 'ROOT')",2
11917,"('zin', 'worden')","('obj', 'ROOT')",3
11918,"('heel', 'dag')","('amod', 'amod')",6
11919,"('rakethond', 'hondraket')","('nsubj', 'ROOT')",1
11920,"('zijn', 'hondraket')","('cop', 'ROOT')",1
11921,"('rakethond', 'maken')","('obj', 'ROOT')",1
11922,"('ijzer', 'pak')","('obj', 'ROOT')",1
11923,"('ijzeren', 'oog')","('amod', 'conj')",1
11924,"('pizza', 'eten')","('obj', 'conj')",11
11925,"('mens', 'vallen')","('obj', 'conj')",6
11926,"('zijn', 'Truus')","('cop', 'ROOT')",2
11927,"('pony', 'hebben')","('obj', 'ROOT')",51
11928,"('zijn', 'pekinees')","('cop', 'ROOT')",2
11929,"('geit', 'hebben')","('obj', 'conj')",5
11930,"('kangaroes', 'hebben')","('obj', 'conj')",1
11931,"('zus', 'hebben')","('obj', 'conj')",29
11932,"('Schimmeltje', 'staan')","('nsubj', 'ROOT')",1
11933,"('klein', 'pak')","('amod', 'obj')",2
11934,"('cadeau', 'maaken')","('obj', 'ROOT')",1
11935,"('klapper', 'zitten')","('nsubj', 'ROOT')",1
11936,"('pepernot', 'uitstrooien')","('obj', 'conj')",1
11937,"('bff', 'Erica')","('nsubj', 'ROOT')",1
11938,"('zijn', 'Erica')","('cop', 'ROOT')",2
11939,"('raar', 'manier')","('amod', 'obl')",6
11940,"('vriendinnen', 'willen')","('nsubj', 'ccomp')",1
11941,"('zijn', 'BFF')","('cop', 'ROOT')",18
11942,"('Erica', 'houden')","('nsubj', 'conj')",1
11943,"('vertrouwen', 'kunnen')","('obj', 'ROOT')",1
11944,"('zijn', 'vechtsport')","('cop', 'ROOT')",20
11945,"('techniek', 'doen')","('obj', 'ROOT')",6
11946,"('verschillend', 'techniek')","('amod', 'obj')",2
11947,"('mens', 'zeggen')","('nsubj', 'xcomp')",2
11948,"('zijn', 'verplichten')","('cop', 'ccomp')",2
11949,"('hobby', 'lezen')","('nsubj', 'ROOT')",9
11950,"('spannend', 'boek')","('amod', 'obl')",9
11951,"('blaf', 'blaf')","('nsubj', 'ROOT')",5
11952,"('neusje', 'hebben')","('obj', 'ROOT')",10
11953,"('schattig', 'neusje')","('amod', 'obj')",6
11954,"('voorbeeld', 'zijn')","('nsubj', 'ROOT')",13
11955,"('invloed', 'hebben')","('obj', 'ROOT')",38
11956,"('zijn', 'Fredrika')","('cop', 'ROOT')",1
11957,"('groep', 'gaan')","('obj', 'ROOT')",5
11958,"('proef', 'vinden')","('obj', 'ROOT')",2
11959,"('groep', 'bazig')","('nsubj', 'ROOT')",1
11960,"('zijn', 'bazig')","('cop', 'ROOT')",1
11961,"('één', 'groep')","('amod', 'nsubj')",6
11962,"('één', 'jarig')","('nsubj', 'conj')",1
11963,"('groep', 'lief')","('nsubj', 'ROOT')",1
11964,"('twee', 'groep')","('amod', 'nsubj')",1
11965,"('water', 'gooiden')","('obj', 'conj')",4
11966,"('drie', 'groep')","('amod', 'nsubj')",1
11967,"('ander', 'klas')","('amod', 'obl')",15
11968,"('ballon', 'opblazen')","('obj', 'ROOT')",4
11969,"('knuffel', 'geven')","('obj', 'conj')",29
11970,"('zijn', 'heten')","('cop', 'conj')",26
11971,"('zijn', 'nacht')","('cop', 'ROOT')",99
11972,"('00:00', 'staan')","('nsubj', 'ROOT')",1
11973,"('wc', 'gaan')","('obj', 'ROOT')",3
11974,"('raam', 'gaan')","('nsubj', 'ROOT')",4
11975,"('vleermuis', 'hing')","('nsubj', 'ROOT')",1
11976,"('echt', 'vleermuis')","('amod', 'nsubj')",3
11977,"('vleermuis', 'zitten')","('nsubj', 'ROOT')",2
11978,"('zijn', 'Coen')","('cop', 'conj')",1
11979,"('online', 'game')","('amod', 'ccomp')",1
11980,"('gewoon', 'woord')","('amod', 'obj')",53
11981,"('spelfouot', 'maken')","('obj', 'xcomp')",4
11982,"('online', 'keer')","('amod', 'obl')",1
11983,"('Games', 'gebruiken')","('obj', 'ROOT')",1
11984,"('online', 'website')","('amod', 'obl')",1
11985,"('lol', 'betekenen')","('obj', 'ROOT')",1
11986,"('spel', 'weten')","('obj', 'conj')",3
11987,"('W8', 'waiten')","('nsubj', 'ROOT')",1
11988,"('lang', 'afkorting')","('amod', 'obj')",1
11989,"('Engels', 'afkorting')","('amod', 'obj')",5
11990,"('spellejes', 'staan')","('nsubj', 'ROOT')",1
11991,"('leuk', 'spellejes')","('amod', 'nsubj')",1
11992,"('oud', 'schuur')","('amod', 'nmod')",1
11993,"('zijn', 'relaxed')","('cop', 'ROOT')",1
11994,"('ruzie', 'krijgen')","('obj', 'conj')",28
11995,"('raam', 'zetten')","('obj', 'conj')",1
11996,"('dier', 'uitsloven')","('nsubj', 'ccomp')",1
11997,"('dier', 'worden')","('nsubj', 'ccomp')",9
11998,"('ambulance', 'komen')","('nsubj', 'conj')",6
11999,"('meisje', 'ziek')","('nsubj', 'conj')",1
12000,"('trap', 'steil')","('nsubj', 'conj')",1
12001,"('zijn', 'steil')","('cop', 'conj')",1
12002,"('gips', 'hebben')","('obj', 'ROOT')",3
12003,"('tafel', 'oefenen')","('obj', 'ccomp')",1
12004,"('tikkertje', 'doen')","('obj', 'ROOT')",21
12005,"('dier', 'wennen')","('nsubj', 'ccomp')",2
12006,"('heel', 'hok')","('amod', 'obl')",23
12007,"('ijzer', 'hebben')","('obj', 'ROOT')",8
12008,"('v', 'hebben')","('obj', 'ROOT')",54
12009,"('ei', 'komen')","('nsubj', 'ROOT')",7
12010,"('kop', 'hebben')","('obj', 'ROOT')",55
12011,"('benzine', 'eten')","('obj', 'ROOT')",7
12012,"('kind', 'nemen')","('nsubj', 'conj')",2
12013,"('juf', 'boos')","('nsubj', 'ROOT')",8
12014,"('groot', 'probleem')","('amod', 'obj')",17
12015,"('appel', 'vinden')","('obj', 'ROOT')",9
12016,"('peer', 'lust')","('obj', 'ROOT')",2
12017,"('banaan', 'lust')","('obj', 'conj')",1
12018,"('onverantwoordelijk', 'kind')","('amod', 'nsubj')",2
12019,"('neptelefoont', 'gaan')","('nsubj', 'ROOT')",1
12020,"('raar', 'mail')","('amod', 'obj')",3
12021,"('Spelletjes', 'kijken')","('obj', 'ROOT')",1
12022,"('nieuw', 'zijn')","('nsubj', 'ROOT')",3
12023,"('speelding', 'zijn')","('nsubj', 'conj')",1
12024,"('klein', 'speelding')","('amod', 'nsubj')",1
12025,"('speelding', 'komen')","('nsubj', 'conj')",1
12026,"('nieuw', 'speelding')","('amod', 'nsubj')",1
12027,"('baby', 'vinden')","('nsubj', 'ROOT')",4
12028,"('speeldinge', 'zitten')","('nsubj', 'conj')",1
12029,"('klein', 'speeldinge')","('amod', 'nsubj')",1
12030,"('speelgoed', 'hebben')","('obj', 'ROOT')",78
12031,"('zijn', 'ook')","('cop', 'ROOT')",6
12032,"('zijn', 'druk')","('cop', 'conj')",102
12033,"('Dani', 'jongen')","('nsubj', 'ROOT')",1
12034,"('rijk', 'vader')","('amod', 'nmod')",1
12035,"('miljard', 'hebben')","('obj', 'ROOT')",2
12036,"('zijn', 'noemen')","('obj', 'ROOT')",4
12037,"('zijn', '28')","('cop', 'ROOT')",9
12038,"('zoon', 'voetballer')","('nsubj', 'ROOT')",1
12039,"('goed', 'voetballer')","('amod', 'ROOT')",20
12040,"('zoon', 'hangen')","('nsubj', 'ROOT')",1
12041,"('Dani', 'zitten')","('nsubj', 'ROOT')",1
12042,"('Dani', 'gaan')","('nsubj', 'ROOT')",2
12043,"('lounge', 'plek')","('amod', 'obl')",1
12044,"('tv', 'afzetten')","('obj', 'conj')",3
12045,"('fee', 'zien')","('obj', 'conj')",2
12046,"('fee', 'zeggen')","('nsubj', 'ROOT')",10
12047,"('Dani', 'denken')","('nsubj', 'ROOT')",1
12048,"('vader', 'worden')","('nsubj', 'ccomp')",2
12049,"('0-0', 'staan')","('nsubj', 'ROOT')",1
12050,"('corner', 'komen')","('nsubj', 'conj')",2
12051,"('Ronaldo', 'krijgen')","('nsubj', 'ROOT')",4
12052,"('vader', 'lopen')","('nsubj', 'ROOT')",7
12053,"('bal', 'Lobde')","('obj', 'ROOT')",1
12054,"('Lahm', 'komen')","('nsubj', 'ROOT')",1
12055,"('draai', 'doen')","('obj', 'conj')",1
12056,"('keeper', 'hebben')","('obj', 'ROOT')",16
12057,"('Neuer', 'staan')","('nsubj', 'ROOT')",1
12058,"('open', 'goal')","('amod', 'obl')",3
12059,"('stadion', 'barstte')","('nsubj', 'ROOT')",1
12060,"('het', 'aflopen')","('nsubj', 'ROOT')",15
12061,"('Dani', 'doen')","('nsubj', 'ROOT')",1
12062,"('Sinterklaas', 'lief')","('nsubj', 'ROOT')",17
12063,"('piet', 'lief')","('nsubj', 'conj')",3
12064,"('kat', 'kopen')","('obj', 'xcomp')",2
12065,"('hobby', 'kopen')","('obj', 'ccomp')",1
12066,"('leuk', 'vrouw')","('amod', 'obl')",1
12067,"('groot', 'gebouw')","('amod', 'ROOT')",10
12068,"('zijn', 'superheld')","('cop', 'ccomp')",6
12069,"('vliegtuig', 'bouw')","('obj', 'ROOT')",1
12070,"('zijn', 'brand')","('cop', 'ROOT')",34
12071,"('diefstal', 'zijn')","('nsubj', 'conj')",1
12072,"('zijn', 'gebouw')","('cop', 'ROOT')",24
12073,"('basis', 'gebouw')","('nsubj', 'ROOT')",1
12074,"('superheld', 'hebben')","('nsubj', 'ROOT')",2
12075,"('basis', 'hebben')","('obj', 'ROOT')",1
12076,"('dinget', 'maken')","('obj', 'conj')",1
12077,"('trap', 'maken')","('obj', 'conj')",1
12078,"('booby', 'trap')","('amod', 'obj')",1
12079,"('booby', 'trap')","('amod', 'nmod')",1
12080,"('zijn', 'momo')","('cop', 'ROOT')",1
12081,"('booby', 'trap')","('amod', 'xcomp')",1
12082,"('kartonnen', 'auto')","('amod', 'obj')",1
12083,"('tutieteam', 'maken')","('obj', 'ROOT')",1
12084,"('superteam', 'slechterik')","('nsubj', 'conj')",1
12085,"('Madelon', 'gaan')","('nsubj', 'conj')",1
12086,"('verstopper', 'spelen')","('obj', 'ROOT')",58
12087,"('cijfer', 'halen')","('obj', 'ROOT')",30
12088,"('sommig', 'lief')","('nsubj', 'ROOT')",10
12089,"('Tycho', 'willen')","('obj', 'ROOT')",2
12090,"('Roy', 'zitten')","('nsubj', 'ROOT')",1
12091,"('taal', 'schrijven')","('obj', 'xcomp')",5
