lemma,pos,freq
restlaan,NOUN,1
TOm,PROPN,1
zweetdruppelt,NOUN,1
gille,NOUN,1
huisvriend,NOUN,1
drilboor,NOUN,1
tadaaa,NOUN,1
jeugdprinsen,NOUN,1
Biggenbal,NOUN,1
Oetendonk,PROPN,1
Trollie,PROPN,3
Mourad,PROPN,2
overpasen,VERB,1
akka,PROPN,3
8-7,SYM,3
Joëll,PROPN,1
Achternaloopt,VERB,1
mobil,PROPN,2
bliksmen,NOUN,1
animatiefilmpjes,NOUN,1
animatiefilmpje,NOUN,1
www.animatie.tk,NOUN,1
verkleedfeest,NOUN,1
ouders/broers,NOUN,1
PS3'en,PROPN,2
WAAU,PROPN,1
flitsen,ADJ,3
checkpoint,NOUN,2
versus,ADJ,1
Powers1,NOUN,1
Getrainde,VERB,1
legopakket,NOUN,1
Vellex,PROPN,1
tapdansen,VERB,1
tapdansen,PROPN,1
blokfluiten,NOUN,1
Noawa,PROPN,4
Biga,PROPN,1
hamsterpak,NOUN,1
Allys,PROPN,1
dierkliniek,NOUN,6
zwerfpoesjes,NOUN,1
vriendinen,NOUN,4
deniese,NOUN,1
uhuhuhuh,PROPN,1
Zjuul,PROPN,2
jell,NOUN,1
thuissituatie,NOUN,1
internetpest,NOUN,1
internetpesten,NOUN,1
Uniop,PROPN,1
27-09-2013,SYM,1
voetbalvest,NOUN,1
geleven,VERB,1
Piraat,PROPN,8
duif,PROPN,1
Krekel,PROPN,3
Koiboi,PROPN,2
druken,NOUN,1
welt,VERB,1
Weltrusten,PROPN,2
Gemene,ADJ,1
truckjespieten,NOUN,1
tjilpt,NOUN,1
rondhangen,NOUN,1
odit,PROPN,1
Kjoebie,NOUN,1
Perro,PROPN,1
Eemsdeltacollege,PROPN,1
aantocht,NOUN,2
Sint,ADJ,2
pony,VERB,1
hondenpoot,NOUN,1
Stompie,PROPN,1
Edmund,PROPN,1
ferierits,PROPN,1
vuurbloem,NOUN,1
Fantasieverhalen,VERB,1
bepaler,NOUN,1
vakt,NOUN,1
Daimien,PROPN,1
verwarren,ADJ,2
reng,NOUN,1
waarnemen,VERB,1
Flikken,NOUN,1
gepofte,ADJ,1
rondgehangen,VERB,1
spreeuwen,NOUN,1
co2,PROPN,1
20-3-2015,NUM,1
zonnefilter,NOUN,1
gebran,VERB,1
2021,NUM,1
Iranos,PROPN,3
Irontos,PROPN,1
schoolspull,NOUN,1
dragen,NOUN,2
gefriemel,NOUN,1
worn,SYM,1
fiek,NOUN,1
keng,ADV,1
Gino,VERB,3
e.d.,X,1
vd,PROPN,2
crum,PROPN,1
glijd,NOUN,1
diarreepillen,VERB,1
chili,ADJ,2
kattenkoppen,VERB,1
an-,PROPN,1
Klus,NOUN,2
NXP,NOUN,5
Next,SYM,2
eXPerience,ADJ,1
brandweerploeg,NOUN,1
shit,PROPN,1
dierentuinbos,NOUN,1
percussie,NOUN,1
blues,SYM,1
hardrock,PROPN,1
bar,ADJ,3
twins,SYM,1
la,VERB,1
combineer,VERB,1
Zaterdags,ADJ,2
lilliputtertjes,PROPN,1
Sasman,PROPN,1
vinszen,VERB,1
Juliea,PROPN,1
Mout,SYM,1
sinesresrora,PROPN,1
sbpaa,PRON,1
holiepokit,NOUN,1
opaa,NOUN,1
pippeer,NOUN,1
draafd,VERB,1
crossveldjes,NOUN,1
W-R-M,PROPN,1
HG,PROPN,1
WDJN,PROPN,1
typvinger,NOUN,1
INDD,PROPN,1
Kuvelen,NOUN,1
hihih,PROPN,1
Hakda,PROPN,1
Kassamevrouw,PROPN,1
Horror,SYM,3
joh,PROPN,1
koningins,NOUN,1
Michil,PROPN,2
rater,NOUN,1
hondenscholen,NOUN,1
opvrolijkt,VERB,1
piralen,NOUN,1
gelesiel,VERB,1
kef-kef-kef,SYM,1
waf-waf-waf,SYM,1
uitzwemen,VERB,1
samenviltstiften,NOUN,1
afrollen,VERB,2
relen,VERB,1
ies,NOUN,2
05:07,SYM,1
stolt,VERB,1
buikkram,NOUN,1
besturingknopp,VERB,1
vog,NOUN,2
vanil,NOUN,1
Luchtig,ADJ,1
Pabo,PROPN,2
kinderpsycholoog,NOUN,2
ontdekkingstocht,NOUN,1
luchtbuss,NOUN,1
koraalrif,NOUN,1
onderwatercamera,NOUN,1
zaien,VERB,1
politie-auto's,NOUN,1
vrasden,VERB,1
schraap,NOUN,1
getrapt,VERB,5
broodpak,NOUN,1
ouderen,ADJ,1
rookwolk,NOUN,1
opstuift,VERB,1
sprinngen,VERB,1
gecrost,NOUN,1
aangekoppeld,VERB,1
opblussen,VERB,3
smoezelen,VERB,1
Vodafone,ADJ,2
zwaardvechte,NOUN,1
Heinenoord,PROPN,1
gleufje,NOUN,1
vanilel,ADJ,2
F.N.A.F.,PROPN,1
sjanaj,ADJ,1
Esy,PROPN,1
spellinghuiswerk,PROPN,1
Mywereld,PROPN,1
Spikie,NOUN,6
dissen,VERB,1
uitploffen,VERB,1
kopieerhok,ADJ,1
Agrippina,PROPN,1
Agrppina,PROPN,1
inteken,NOUN,1
hoofdrolspelers/speelsters,PROPN,1
wouter,PROPN,2
haarzelf,NOUN,2
Borgmans,PROPN,1
Verslegen,PROPN,1
adjunct,PROPN,1
Drijfnat,PROPN,1
conciërges,SYM,1
bully,NOUN,2
speelbal,NOUN,1
achteruitsalto,NOUN,2
Vicktor,PROPN,1
Bicher,PROPN,1
Cristano,PROPN,2
Teuna,PROPN,4
whaaaaaaaaaaaaaaa,NOUN,1
Tegelvlie,PROPN,1
trollebol,PROPN,1
vogelvoer,ADV,1
tris,NOUN,1
volleybalvriendinnetje,NOUN,1
volleybalvriendinne,NOUN,1
zang/,DET,1
danstip,NOUN,1
Belmelaan,PROPN,1
iPone's5,NOUN,1
lambortjhii,NOUN,1
casino',NOUN,2
oliemijn,NOUN,1
kermiss,NOUN,2
Spertschale,PROPN,1
tekentafel,NOUN,2
mi-,ADJ,1
ni-iPad,NOUN,1
Reek,PROPN,1
binne,VERB,1
-n,NUM,1
Lope,PROPN,1
doorgege,ADJ,1
Rikkink,PROPN,1
Bacca,PROPN,1
verbied,VERB,1
teleportatie,NOUN,3
M'n,PROPN,3
Luigi's,PROPN,2
Vegasjen,PROPN,1
opzuigen,VERB,2
gisterenavond,NOUN,2
verstop,ADJ,1
pertje,NOUN,2
binne,PROPN,1
bank/stoel,NOUN,1
wetenschapshuis,NOUN,1
alles/,ADJ,1
Feyenoord-stadion,NOUN,1
Feyenoord-Ajax,PROPN,1
Jachanan,PROPN,1
MartjanIsa,PROPN,1
juf-Ilse-Iseldaen,NOUN,1
meerellen,VERB,1
Ph,NOUN,1
wereldgoal,NOUN,3
F.R.,SYM,1
reserveboot,NOUN,1
kapotbijten,NOUN,1
samenzitten,VERB,1
afspreken/lachen,NOUN,1
Patly,PROPN,1
Hondenjaren,NOUN,1
blindengeleidehonod,VERB,1
minitractor,NOUN,2
Leve,ADJ,1
fantasietekst,NOUN,1
huurvilla,NOUN,2
zwerf,NOUN,2
Budie,PROPN,1
Leeft,VERB,9
leeuwenfamilie,NOUN,1
verkled,VERB,1
sneeuwbol,NOUN,1
WTB,PROPN,1
10er,PROPN,1
10er,NUM,1
GSNJ,PROPN,1
een,VERB,1
hunteen,NOUN,1
hsc,NOUN,3
Hams,PROPN,1
lachje,NOUN,4
drummers,PROPN,1
eingelijk,ADJ,1
geluids-,SYM,1
plj,PROPN,1
zwemster,NOUN,2
opvangkind,NOUN,1
straatkind,NOUN,1
homet,ADJ,1
NOC*NSF,NOUN,1
slaaptent,NOUN,1
naan,VERB,1
jaaaaa,PROPN,1
neeeee,INTJ,1
grotendeels,ADV,7
kogelvis,NOUN,2
zeilvis,NOUN,1
ukseses,NOUN,1
dokterafdeling,NOUN,1
inspireren,ADJ,2
windenenergie,NOUN,1
bedrijf,VERB,1
combinatietang,NOUN,1
meetmachien,NOUN,1
verzamelken,VERB,1
Germereel,PROPN,1
Zoggel,PROPN,1
Alica,PROPN,3
Camalod,PROPN,1
Sigrit,PROPN,1
ALFABET,PROPN,1
ZO,PROPN,1
Telekidstablet,PROPN,1
"10000,-",SYM,1
16:00,ADV,2
Rotland,PROPN,1
Rotland,NOUN,1
rotland,PROPN,1
nagetrokken,VERB,1
wees,NOUN,1
tragisch,ADJ,2
zoekactie,NOUN,1
NederlandAustralië,PROPN,1
poulde,VERB,1
100-99,NUM,1
wegvluigen,VERB,1
voltreffer,NOUN,2
Maanmannetjes,NOUN,1
Trein,PROPN,1
divi,VERB,1
Gino,SYM,1
Hongkong,PROPN,3
gino,VERB,1
remix,PROPN,1
Cazzette,NOUN,1
Hammah,PROPN,1
hotdogs,NOUN,3
gezoek,NOUN,1
bergbeklimmen,NOUN,1
klas.nl,SYM,1
bloonenen,VERB,1
karatesport,ADV,1
splite,NOUN,1
moima,SYM,1
veeeeeeeeeeeeeel,ADJ,1
Marok,PROPN,1
moizo,NOUN,1
Smak,PROPN,2
bloffen,VERB,1
Gisma,PROPN,1
Joeps,ADJ,1
Snoory,PROPN,1
Boniete,PROPN,1
Mimount,PROPN,1
sitjoejbomer,NOUN,1
Jasmij,PROPN,1
Djenefer,PROPN,1
PSV-stadion,NOUN,1
PSVwinkel,NOUN,1
Lillyan,PROPN,3
giechellen,VERB,1
scharlotte,PROPN,1
Sharlotten,PROPN,2
vriendenkamp,NOUN,4
ofhoeuwel,ADV,1
zzzzz,NOUN,5
Pffff,VERB,1
Schang,PROPN,1
Shang,PROPN,1
tackelde,VERB,3
denkgedrag,NOUN,1
steuor,NOUN,1
dierenopvoeding,NOUN,1
uitval,NOUN,1
bagagerek,NOUN,1
bevrijdingsdag,PROPN,4
armondo,PROPN,1
hoppakee,NOUN,1
gummen,NOUN,1
Haiyon,PROPN,1
weggewaaid,VERB,2
Snoep-land,NOUN,2
snoepnaam,NOUN,1
suikerroll,NOUN,1
dropauto,ADJ,1
dropauto,ADV,1
dizz,NOUN,1
okidoki,NOUN,1
Capoewira,PROPN,1
comdeal,PROPN,1
spannendst,NOUN,3
Joko,PROPN,1
Snoepy,NOUN,2
meglin,NOUN,1
meglin,PROPN,1
trainingsjas,NOUN,1
ouder/oppasser,NOUN,1
z'on,NUM,1
Raomi,PROPN,1
Lido,PROPN,3
Margaretha,PROPN,36
Oui,PROPN,1
Dionne,PROPN,27
ratlen,VERB,1
Pex,PROPN,1
Pex,NOUN,3
pex,NOUN,1
3-6,SYM,1
hute,PROPN,1
slizen,NOUN,1
coltelent-,SYM,1
uutj,NOUN,1
house,PROPN,2
gezamelijk,ADJ,1
grosuntj,VERB,1
Maatj,PROPN,1
schriktraining,NOUN,1
Zondags,NOUN,1
Heidehof,PROPN,1
07-01-2013,NUM,1
11-09-2011,NUM,1
eigendom,NOUN,4
Funsi,PROPN,1
supersuperpittig,ADJ,1
prrrr,NOUN,2
opstromen,VERB,1
vertrouwen,PROPN,1
supervroeg,ADJ,1
diabetes,VERB,2
veertig,ADJ,2
D's,NOUN,1
onderleegen,NOUN,1
tandem,NOUN,5
Malus,PROPN,1
oorlelal,NOUN,1
plakpapiert,NOUN,1
14-1,SYM,2
bqouk,NOUN,1
Djams,PROPN,1
golfkarre,NOUN,1
steile,NOUN,2
Knossos,PROPN,1
Spinalonga,PROPN,2
lepra-eiland,PROPN,1
lepra,ADJ,1
laptoptas,NOUN,1
opgeborgen,VERB,1
soja,AUX,1
Soja,PROPN,6
hum,AUX,1
niesende,VERB,1
skatesprong,NOUN,2
inin,PROPN,1
droppe,NOUN,1
visen,NOUN,1
crosspellen,NOUN,1
ddag,PROPN,1
Wanddelen,NOUN,1
puppytraining,NOUN,3
geddaan,NOUN,1
ddoodliggen,VERB,1
vindden,VERB,1
WOOW,SYM,1
Holy,SYM,2
aankame,VERB,1
palmpasen,NOUN,1
ezelt,NOUN,2
domino,PROPN,4
geldkeurder,NOUN,1
fraude,NOUN,1
w+8,PROPN,1
schoren,VERB,2
gebruikersnaam,NOUN,3
uitlogden,VERB,1
media,NOUN,5
master,ADJ,1
Schildpadje,PROPN,3
vijverwater,NOUN,1
trirnkelen,NOUN,1
sprankelde,VERB,1
heggenkniptang,ADJ,1
pennenhouder,NOUN,5
afschermen,VERB,1
Drakulavogel,PROPN,1
man/vrouwentak,NOUN,1
N0000,NOUN,1
vtech,NOUN,1
Kidizoom,NOUN,1
Chacton,PROPN,1
Jasmin,VERB,1
eierdoos,NOUN,2
neptoetsenbord,NOUN,1
uppie,NOUN,2
Suz,PROPN,2
hondenallergisch,ADJ,1
havo-vwo,SYM,2
Maldenburg,PROPN,1
Schaapskooi,PROPN,1
Wittenzomer,PROPN,1
Oloko,PROPN,1
Pupi,PROPN,1
pupi,NOUN,1
trailenol,PROPN,1
puik,NOUN,1
13:50,NUM,1
kisweek,NOUN,1
Tourer,PROPN,1
tv-kijken,PRON,1
Tijdreisstoel,PROPN,1
proefdier,NOUN,4
mensendingen,PROPN,1
Myscha,PROPN,1
stiefneef,SYM,1
ingredieën,NOUN,1
gefokt,VERB,2
wegflapperen,VERB,1
Nerf,PROPN,1
Nerf,ADV,1
bouwterrein,NOUN,6
drijfzand,SYM,1
afgemaken,VERB,1
hareld,PROPN,6
Hareld,PROPN,5
wrmnen,AUX,1
Btw,VERB,1
Bew.,PROPN,1
turk,PROPN,1
schelden,NOUN,1
herhaal,VERB,3
ehm,VERB,1
Vormule,DET,1
1-auto,NOUN,1
brudercase,NOUN,1
eekhoorntje,NOUN,2
Circussen,SYM,1
Gijsbert,PROPN,4
tarweveld,NOUN,2
overvlieg,VERB,2
Gelpennen,NOUN,1
eronder,ADJ,1
bubblegum,ADJ,1
boekenlegger,NOUN,1
stnapu,NOUN,1
handem,NOUN,1
Erco,PROPN,1
znapine,NOUN,1
kneseileeel,ADJ,1
103M8Naomi8S.,PUNCT,2
103M8Naomi8S,NUM,1
milieuvervuilend,ADJ,1
Flodo,SYM,1
damadoc,PROPN,1
caboldoc,NOUN,1
oppaken,VERB,2
Twente-AZ,SYM,1
x.,VERB,1
tussenuit,ADV,3
schuit,NOUN,1
monsterklas,NOUN,1
zombieeiland,NOUN,1
Ruftiezomie,NOUN,1
ruftiezomie,NOUN,1
kinderzombie,NOUN,2
aangeruft,VERB,1
Ruftiezombie,NOUN,1
ruftiezombie,NOUN,1
varkenmenseiland,NOUN,1
Dikvarken,PROPN,1
strontwezen,NOUN,2
Novi,PROPN,1
papavarken,NOUN,1
doorgestuurd,VERB,3
uitgever,NOUN,2
hoefsmid,NOUN,5
veemarkt,NOUN,1
hoefmateriaal,ADJ,1
ijzerstaf,NOUN,1
buitenbank,NOUN,2
goeder,ADV,1
uitval,VERB,3
stink,PROPN,1
eeNs,NOUN,1
wAARom,ADV,1
eigeNLijk,ADJ,1
dAt,PRON,2
weL,NOUN,2
dieRentuiNeN,ADJ,1
zijN,AUX,1
wANt,CCONJ,1
HeBBeN,VERB,3
misscHieN,ADJ,1
mindeR,SYM,1
NAtuuR,PROPN,1
kReg,NOUN,1
geNoeg,ADV,1
eteN,VERB,1
zoNdeR,ADP,1
dAt,SCONJ,4
weRk,NOUN,1
moeteN,NOUN,1
doeN,VERB,1
eN,CCONJ,2
wAteR,VERB,1
wAteR,PROPN,1
dRiNkwAteR,PROPN,1
eN,ADJ,1
zwemBAden,SYM,1
eigeNlijk,ADJ,1
Niet,ADV,1
eeNs,ADV,1
Eenhed,PROPN,1
HHappy,PROPN,1
heeeeeeeeeeeeeeeeeeeeeel,PRON,1
Heeeeeeeeeeeeeeel,NOUN,1
heeee-eeeeeeeeeeeeeeeel,NOUN,1
graaaaaaag,ADJ,1
stilzit,NOUN,2
Alzheimer,PROPN,2
0-8,SYM,2
paardenverzorging/rijden,VERB,1
genieten,NOUN,1
Bodine,PROPN,3
haffie,PROPN,3
pianospeelt,VERB,1
Sandera,PROPN,4
Martine,PROPN,4
levensvorme,NOUN,2
transform,PROPN,1
masks,NOUN,1
hersenspoelden,VERB,1
infiltrant,NOUN,2
bonbonblok,PROPN,1
Côte,PROPN,1
Or,SYM,1
dichtgingen,VERB,1
Doffensmids,PROPN,2
hersenspoelmachine,NOUN,1
auteur,NOUN,2
Koningskamer,PROPN,1
stoelschilderij,NOUN,1
BVV,PROPN,2
pizzaparty,NOUN,1
marguarita,PROPN,1
luchtbedjes,NOUN,1
Cirkel,PROPN,1
versieren,PROPN,1
segways,PROPN,1
Roviaj,PROPN,1
cirkelgroep,NOUN,1
vispicknick,NOUN,1
griezelverhalen,NOUN,1
Rovnj,PROPN,1
BVV's,SYM,1
cool,PROPN,4
LEGOtrein,PROPN,1
Xbox360,PROPN,1
Blec,PROPN,1
scop,PROPN,1
Geted,PROPN,1
klaran,VERB,2
dooflen,VERB,1
Joha,PROPN,1
nn,ADV,2
hondenspeeltuin,ADJ,1
oden,INTJ,1
tunnel,PROPN,1
superhard,DET,1
zekerd,ADJ,1
klassenfeesten,VERB,1
ontdeugen,VERB,1
A'tjes,NOUN,1
d'tjes,PROPN,3
nie,ADP,1
zeep,PROPN,1
zeep,PRON,4
Fatasieland,PROPN,1
machich,ADJ,1
beheven,VERB,1
omneoffen,NOUN,1
krijn,NOUN,1
Brant,ADJ,1
benmaat,PROPN,1
dagboor,ADJ,1
Zilvervin,PROPN,1
nuttiger,NOUN,1
vampier,VERB,1
Mexicaans,ADJ,1
Chiness,PROPN,1
kai,PROPN,2
Kwispelen,NOUN,4
fietsen,ADJ,1
klossen,VERB,1
Westie,PROPN,2
broertjes/zus,NOUN,1
ronddraaiding,NOUN,1
Rrr,PROPN,1
gekeegen,VERB,1
Rr,NOUN,4
Voetstappen,NOUN,1
laarsje,NOUN,1
chocoladesinterklaas,NOUN,3
bofbipsen,ADV,1
var,ADJ,2
za,PROPN,1
mor,PROPN,2
feporijzen,NOUN,1
Niko,PROPN,14
snertjochie,NOUN,1
maki,NOUN,18
neusapen,NOUN,1
ijdel,ADJ,1
sportdieren,NOUN,1
natuurbeschermer,NOUN,1
Heidewachtel,NOUN,1
Ize,PROPN,2
Berendina,PROPN,11
Don't,PROPN,1
rokje/broekje,PROPN,1
begre-,SYM,1
hers,NOUN,1
wemaan,NOUN,1
heilkattertafo,ADP,1
Kinpunnelikopterikvaer,VERB,1
stinkmol,NOUN,2
urine,NOUN,1
verdunen,VERB,1
12000,NUM,1
builen,VERB,1
Tobo,PROPN,2
Tobo,NOUN,1
weltrusten,NOUN,1
Trusten,NOUN,2
Tombo,PROPN,4
Trusten,VERB,4
Joepi,PROPN,1
Opstaan,PROPN,1
Neeeeeeeeeeeeeeeeeeeeeee,PROPN,1
Olimeulen,PROPN,1
zorgcentrum,NOUN,2
Elisa-Beth,PROPN,3
schemerig,ADJ,2
onverzorgde,VERB,2
onverzorgd,VERB,3
aangevreten,VERB,1
bottengekraak,ADJ,1
peuzelde,VERB,1
Huppeldepup,PROPN,1
-shirt,NOUN,1
kors,NOUN,2
circusshows,NOUN,2
neushoors,NOUN,1
verzoger,NOUN,1
Yesen,PROPN,1
Slaatan,PROPN,1
Dertien,NUM,1
donderslag,NOUN,2
toiletgebouw,NOUN,3
hondenbroken,VERB,1
palmpa,NOUN,1
lenteweeken,PROPN,1
8/9,SYM,1
Quincent,PROPN,4
underdog,NOUN,1
Underdog,PROPN,1
circusleiders,NOUN,1
Coo,PROPN,1
opschillen,VERB,1
Bladerdeeg,VERB,1
kicksen,NOUN,1
papa-mama-Joris,NOUN,1
verbuiken,VERB,1
spek,PROPN,1
bouwstof,NOUN,1
ontzetten,VERB,1
Plz,ADJ,1
Plzzz,PROPN,11
asjeblieft,VERB,2
tomaat,SYM,1
Yoghi,ADJ,1
1992,NUM,2
999.999.999,SYM,1
Anne-Frederiek,NOUN,1
zeilmeester,PROPN,1
Gallin,PROPN,1
Broock,PROPN,1
tooverstaf,NOUN,1
vuurpijltje,VERB,1
knallert,VERB,1
sporttoernooi,NOUN,1
Stropen,NOUN,1
superverboden,NOUN,1
Dames,ADJ,1
Bijkeuken,NOUN,1
Halloweenmasker,NOUN,1
afslijten,VERB,1
schrikachtig,ADJ,1
glanzend,ADJ,2
Nijlpaard,ADJ,1
nnnn-eeee,NOUN,1
kooom,NOUN,1
Jalin,SYM,6
Sparkel,PROPN,15
Jalin,NOUN,3
sparkel,NOUN,9
sparkel,PROPN,4
Brave,PROPN,1
Jalin,PROPN,13
Sparkel,NOUN,5
verbazingwekkend,ADJ,1
Jalin,VERB,1
bloeddruppel,NOUN,1
Boemerdeboem,PROPN,2
Krrrggg,PROPN,1
vloekken,VERB,2
rotbeest,NOUN,1
geruit,NOUN,1
Mon,PROPN,3
Larys,PROPN,1
Aniet,PROPN,1
Nikt,PROPN,1
Inggrit,PROPN,1
Mendie,PROPN,1
Sinty,PROPN,1
sientje,PROPN,3
stentje,NOUN,1
Mandarijnen,NOUN,1
decideren,VERB,2
eierschilder,NOUN,1
Paasje,PROPN,4
Wortelwop,PROPN,2
mutantensap,NOUN,2
mutantenpaashaas,ADJ,1
Wha,SYM,1
Paasje,NOUN,1
doorgleed,VERB,1
landplek,VERB,2
elektrrisch,ADJ,1
spelen,ADJ,2
knutlut,NOUN,1
galmt,VERB,3
woh,PROPN,2
organisator,NOUN,1
deallen,VERB,1
Varkensvoer,PROPN,1
koken,NOUN,1
rechtmidden,VERB,1
rokje/broek,PROPN,1
harder/sneller,ADJ,1
daarnatwee,ADJ,1
Vriendelijk,ADJ,1
haar/zijn,PRON,4
Tong,SYM,1
stichting,PROPN,3
Ribbon,PROPN,3
Olmenlaan,PROPN,1
1404,NUM,1
Bussum,PROPN,3
informatieaanvraag,NOUN,2
Ned.,PROPN,2
mevrouw/heer,PROPN,1
organisatie/goede,NOUN,1
actueel,ADJ,1
nieuwsbrieven,NOUN,1
vernemen,VERB,4
overgeven,ADJ,1
blef,ADJ,1
topoma,NOUN,1
Feynoord,PROPN,1
kiksen,ADV,1
hondenvlees,PRON,1
Neomi,PROPN,2
MKV29,SYM,1
twee-drie,NUM,2
drieënhalf,DET,3
zanglesjuf,NOUN,2
brandweerhond,NOUN,2
kaasfondue,VERB,1
matie,NOUN,1
rondhuppelen,VERB,2
buiten)(binnen,VERB,1
kampvuurliedjes,NOUN,1
nè,SCONJ,1
nè,ADV,2
nè,NOUN,1
gta5,NOUN,2
okt,NOUN,5
Roentomhuizen,PROPN,1
psp3,NOUN,2
okapi,NOUN,1
grijnzen,VERB,4
onnee,NOUN,1
theekopje,NOUN,2
Dunya,PROPN,2
Alysia,PROPN,1
LEGOland,NOUN,3
honds,ADJ,2
lsv,PROPN,1
Mariedo,PROPN,2
Gitika,PROPN,2
Mariedo,ADJ,1
isd,PROPN,1
vooruitkomen,VERB,1
lifter,NOUN,1
ooog,NOUN,1
welsh,NOUN,2
willeke,PROPN,1
opstel,VERB,1
voskleur,NOUN,1
bijten,NOUN,2
Ivoon,PROPN,1
Stefie,PROPN,1
lkker,VERB,2
Chille,PROPN,1
ok,SCONJ,1
Loonopzand,PROPN,1
meidenkamer,NOUN,2
Vuurtje,NOUN,1
Splesj,PROPN,1
perenijs,NOUN,1
snoepsen,VERB,1
"100,-",NUM,3
tweeënhalve,DET,1
buhen,VERB,1
voetstappen,NOUN,1
H.E.R.O.,NOUN,2
H.E.R.O,PROPN,10
AAAAAHHHHH,SYM,1
aaaahh,PROPN,1
superheldpak,NOUN,1
H.E.R.O,SYM,2
jaaaaaahh,NOUN,1
Ookal,PROPN,1
doorgefeest,VERB,2
doodongerust,NOUN,1
testken,VERB,1
schramme,ADJ,1
kattenkoor,NOUN,1
kerkliedjes,NOUN,1
jodellen,VERB,1
Sissy,PROPN,8
Present,NOUN,1
soesy,PROPN,1
thuit,NOUN,1
Nya,PROPN,1
Voetbalspelletjes,PROPN,1
kapot-,SYM,3
geeteren,VERB,1
reuzenbak,NOUN,1
dierenhuisjes,NOUN,2
Oetker,PROPN,1
duss,SYM,1
Lases,PROPN,1
Koningsspelen,VERB,2
Xomaijra,PROPN,1
eke,ADP,1
klikpedalen,NOUN,1
klikpedal,NOUN,1
Looping,NOUN,1
Braband,PROPN,2
Mont,PROPN,1
Ventoux,PROPN,2
Gooisch,ADJ,3
skypt,NOUN,1
Maico,PROPN,4
Maaskantje,PROPN,5
Fuck,INTJ,3
besluipt,VERB,2
bakkes,ADJ,2
maaskantje,PROPN,2
wee,ADJ,1
Pilatos,PROPN,1
tweew,ADJ,1
Galoppy,PROPN,1
Galoppy,ADJ,1
Fleurtjes,PROPN,1
Duitseslaande,PROPN,1
elastiekjes,NOUN,1
loombands,NOUN,2
Eekhoorntjesbrood,PROPN,1
verschimmelen,VERB,2
USB,NOUN,2
opnemen/stoppen,X,1
zoom,NOUN,2
camerabediening,NOUN,1
Druk,NOUN,2
uitzoomen,VERB,2
foto's/filmp,NOUN,1
USB,PROPN,3
selecteer,VERB,1
foto/het,ADJ,1
Bevestig,VERB,1
USBpoort,NOUN,1
voederdag,NOUN,1
Koofunkesj,NOUN,1
fiebaanrolt,NOUN,1
zandkastel,NOUN,1
playstatoin,NOUN,1
dierenduin,NOUN,1
pubber,PROPN,1
judosport,NOUN,1
Engerds,NOUN,1
muar,NOUN,2
kanonnenlevel,NOUN,1
boogschutterstoar,NOUN,2
mortierlevel,NOUN,1
oedel,ADJ,1
Caribibad,PROPN,1
thuisbleef,PROPN,1
Winetan,PROPN,1
Winetau,PROPN,2
Feyra,PROPN,1
Threefinger,PROPN,1
IT.,SYM,1
Wienona,PROPN,1
Baf,PROPN,1
Kssst,PROPN,1
telefoonnummer-,SYM,1
26,ADJ,3
halfvoll,ADJ,3
Grill,PROPN,2
blindenn,VERB,1
Mederland,PROPN,1
ergs,ADJ,4
schrijftoet,ADJ,1
Yoghi,PROPN,9
lievlingset,NOUN,1
vijfenveertig,NOUN,1
Twente-shirt,PROPN,1
Grolsch,PROPN,1
Veste,PROPN,1
Rayman,PROPN,5
aankom,VERB,1
Blik,NOUN,1
gutst,VERB,1
schuimt,VERB,2
hoost,NOUN,2
blurbt,NOUN,1
boen,VERB,2
Grad,NOUN,2
Pebels,NOUN,3
Gradje,NOUN,1
Gradje,ADJ,1
xxxxxxxxxxx,NOUN,1
6-jarig,ADJ,2
Moffen,NOUN,1
ziekenhuid,PROPN,1
koffiepoeder,NOUN,1
afgefikt,VERB,1
Lukte,VERB,1
OMBG,PROPN,1
sms-afkortingen,NOUN,3
sms-berichtjes,NOUN,1
Wegenwacht,PROPN,2
halfjaar,NOUN,3
zwerfkind,NOUN,1
eekhoornstraat,PROPN,1
Jaona,PROPN,1
vogelhoed,NOUN,1
fun,ADJ,3
carnavalstent,NOUN,1
grn,NOUN,1
leeskamer,NOUN,1
opgezette,VERB,1
wekkertje,NOUN,1
BMW-dealer,NOUN,1
BMWdealer,NOUN,1
BMW,NOUN,1
registreren,VERB,1
restaureren,VERB,1
honderdtwintigduizen,VERB,1
minie,NOUN,1
BMWfiets,NOUN,1
Olst,PROPN,1
hesel,PROPN,1
schoudermaa,NOUN,1
Snijfje,PROPN,1
caravanne,NOUN,1
Cynthia,PROPN,3
Obelixtuin,ADV,1
Rogettas,PROPN,1
stierenvecht,NOUN,1
snorpiet,NOUN,2
bedvar,NOUN,1
gaga,PROPN,1
colaflessen,VERB,1
amirko,NOUN,1
bek-,SYM,1
bekaf,NOUN,1
Gras,PROPN,3
een/twee,NUM,1
zaaier,NOUN,1
schudder,NOUN,2
Schudden,VERB,1
geduinden,NOUN,1
duiner,NOUN,2
hakselen,VERB,3
herdershond,DET,2
nachthond,SYM,1
Semmy,PROPN,4
Fira,PROPN,2
dodensprong,NOUN,4
Robbies,PROPN,1
Bloeb,PROPN,4
Blab,PROPN,5
Rrrt,PROPN,1
Aaaaaaah,PROPN,3
W-,VERB,1
d-dat,PROPN,1
Blib's,NOUN,1
de-,NOUN,1
b-,SYM,1
b-,NOUN,1
